"1,4,5,6,13,14",24,"4,13,14",0.514,128
"0,5,6,10",25,10,0.388,129
"0,1,2,4,5,6",17,nan,0.49,129
"0,2,5,6,10",20,10,0.185,129
"1,5,6,10",15,10,0.278,129
"0,1,2,5,6",18,nan,0.212,130
"0,4",9,nan,0.011,130
"0,2,5,6",7,nan,0.685,130
"1,2,4,10",19,10,0.022,130
"1,5,6,10",20,10,0.066,130
"0,1,2,4,5,6",20,nan,0.303,130
"0,2,5,6,10",8,10,0.658,130
"4,5,6,7,8,9,10",2,10,0.127,130
"4,5,6,10",22,"4,6,10",0.629,130
"0,2,11,12",20,nan,0.151,130
"0,5,6,8",5,8,0.271,130
"1,4,5",23,nan,0.697,131
"0,2,5,6,10",16,10,0.186,131
"0,1,2,4,5,6",3,nan,0.215,131
"0,2,5,6,10",5,10,0.16,131
"0,1,2,5,6",11,nan,0.731,132
"0,2,5,6",2,nan,0.4,132
"0,4",2,nan,0.712,132
"2,5,6,10",18,10,0.749,132
"1,4,5,6,13,14",2,"4,13,14",0.467,133
"0,2,5,6,10",8,10,0.613,133
"0,11,12",5,"11,12",0.264,133
"0,2,5,6,10",8,10,0.354,133
"0,5,6,8",25,8,0.186,133
"0,2,11,12",25,nan,0.343,133
"0,2,5,6,10",11,10,0.073,133
"0,2,11,12",3,nan,0.638,133
"0,1,2,5,6",13,nan,0.59,134
"0,1,2,5,6",13,nan,0.347,134
"0,1,2,4,5,6",25,nan,0.298,135
"2,5,6,10",4,10,0.599,136
"0,1,2,4,5,6",15,nan,0.324,136
"1,4,5",24,nan,0.6,136
"0,1,2,5,6",17,nan,0.766,140
"0,1,2,4,5,6",19,nan,0.538,143
"0,11,12",21,"11,12",0.741,144
"2,5,6,10",23,10,0.491,144
"0,5,6,8",1,8,0.438,145
"0,5,6,8",9,8,0.559,146
"2,5,6,10",5,10,0.124,146
"1,4,5",19,nan,0.647,146
"0,10,11,12,14",22,"10,11,12,14",0.778,146
"1,4,5,6,13,14",10,"4,13,14",0.385,146
"0,10,11,12,14",10,"10,11,12,14",0.37,146
"1,4,5,6,13,14",18,"4,13,14",0.04,146
"0,5,6,10",4,10,0.521,146
"0,5,6,10",4,10,0.753,147
"0,11,12",19,"11,12",0.048,148
"1,4,5",13,nan,0.706,148
"1,2,4,10",9,10,0.73,148
"0,1,2,5,6",17,nan,0.323,148
"0,5,6,10",20,10,0.499,148
"1,2,4,10",17,10,0.674,148
"0,5,6,10",25,10,0.342,148
"2,5,6,10",8,10,0.407,149
"0,10,11,12,14",8,"10,11,12,14",0.286,149
"1,2,4,10",15,10,0.09,149
"0,2,5,6,10",11,10,0.059,149
"0,5,6,8",8,8,0.651,149
"0,4",15,nan,0.453,149
"1,4,5,6,13,14",17,"4,13,14",0.427,149
"4,5,6,10",25,"4,6,10",0.258,150
"4,5,6,10",15,"4,6,10",0.235,150
"2,5,6,10",4,10,0.293,150
"1,4,5",15,nan,0.03,150
"0,10,11,12,14",18,"10,11,12,14",0.715,150
"4,5,6,10",17,"4,6,10",0.065,150
"0,2,5,6",22,nan,0.514,150
"0,5,6,10",13,10,0.753,151
"0,1,2,5,6",6,nan,0.156,151
"0,2,5,6",25,nan,0.774,151
"1,2,4,10",24,10,0.073,151
"0,2,11,12",16,nan,0.496,151
"0,10,11,12,14",7,"10,11,12,14",0.782,151
"0,1,2,5,6",5,nan,0.433,151
"1,2,4,10",22,10,0.115,151
"0,2,5,6,10",25,10,0.007,151
"0,5,6,10",17,10,0.19,151
"0,4",2,nan,0.62,152
"0,10,11,12,14",12,"10,11,12,14",0.654,152
"1,2,4,10",21,10,0.393,152
"0,2,5,6",9,nan,0.653,152
"2,5,6,10",13,10,0.548,152
"1,4,5,6,13,14",11,"4,13,14",0.3,152
"0,11,12",11,"11,12",0.752,153
"0,5,6,10",10,10,0.207,153
"1,4,5",21,nan,0.777,153
"0,2,11,12",15,nan,0.319,153
"0,10,11,12,14",22,"10,11,12,14",0.323,154
"0,1,2,4,5,6",3,nan,0.404,154
"1,5,6,10",19,10,0.465,155
"0,11,12",9,"11,12",0.216,156
"4,5,6,10",21,"4,6,10",0.065,156
"0,1,2,5,6",20,nan,0.342,158
"0,10,11,12,14",3,"10,11,12,14",0.268,164
"0,11,12",9,"11,12",0.061,165
"1,4,5",1,nan,0.706,165
"1,4,5,6,13,14",22,"4,13,14",0.057,166
"0,2,11,12",21,nan,0.211,166
"0,5,6,10",15,10,0.368,166
"1,2,4,10",25,10,0.155,166
"1,5,6,10",5,10,0.219,166
"0,2,5,6,10",19,10,0.394,166
"0,10,11,12,14",9,"10,11,12,14",0.328,166
"0,2,5,6",23,nan,0.786,167
"0,5,6,8",13,8,0.796,167
"0,4",24,nan,0.563,167
"0,1,2,4,5,6",22,nan,0.511,167
"0,5,6,10",4,10,0.071,168
"0,2,5,6",23,nan,0.567,168
"1,2,4,10",25,10,0.141,168
"4,5,6,7,8,9,10",8,10,0.732,168
"1,2,4,10",23,10,0.103,168
"0,10,11,12,14",21,"10,11,12,14",0.192,168
"4,5,6,10",2,"4,6,10",0.188,168
"1,2,4,10",2,10,0.523,169
"1,2,4,10",8,10,0.619,169
"0,11,12",20,"11,12",0.019,169
"0,5,6,8",2,8,0.225,169
"0,2,11,12",24,nan,0.621,169
"0,1,2,5,6",4,nan,0.237,169
"4,5,6,10",13,"4,6,10",0.571,169
"1,4,5,6,13,14",25,"4,13,14",0.111,169
"0,2,11,12",15,nan,0.616,169
"0,4",24,nan,0.593,170
"0,4",3,nan,0.405,170
"0,1,2,4,5,6",4,nan,0.44,170
"0,11,12",2,"11,12",0.163,170
"4,5,6,10",20,"4,6,10",0.799,170
"0,2,5,6",3,nan,0.429,170
"0,2,11,12",16,nan,0.588,170
"0,1,2,5,6",19,nan,0.029,170
"4,5,6,10",9,"4,6,10",0.398,170
"0,2,5,6",3,nan,0.018,171
"0,11,12",16,"11,12",0.09,171
"0,11,12",7,"11,12",0.203,171
"0,10,11,12,14",11,"10,11,12,14",0.06,171
"0,5,6,10",7,10,0.59,171
"0,2,5,6,10",19,10,0.105,171
"1,5,6,10",25,10,0.333,171
"0,2,11,12",11,nan,0.562,171
"0,5,6,10",22,10,0.118,172
"4,5,6,7,8,9,10",8,10,0.477,172
"0,1,2,4,5,6",11,nan,0.563,172
"1,4,5,6,13,14",22,"4,13,14",0.531,172
"1,2,4,10",4,10,0.735,172
"1,2,4,10",2,10,0.245,172
"0,2,5,6,10",3,10,0.144,173
"0,2,11,12",3,nan,0.748,173
"0,11,12",21,"11,12",0.091,174
"1,4,5",3,nan,0.072,174
"0,10,11,12,14",21,"10,11,12,14",0.188,176
"0,5,6,8",10,8,0.341,176
"0,4",19,nan,0.304,178
"1,5,6,10",10,10,0.754,183
"1,2,4,10",3,10,0.655,183
"0,11,12",4,"11,12",0.482,184
"2,5,6,10",7,10,0.21,185
"0,1,2,5,6",18,nan,0.662,185
"0,2,5,6,10",25,10,0.574,185
"0,2,11,12",7,nan,0.613,186
"0,1,2,5,6",9,nan,0.075,186
"0,2,5,6,10",1,10,0.158,186
"1,4,5,6,13,14",25,"4,13,14",0.225,186
"1,4,5",9,nan,0.422,186
"0,2,5,6,10",20,10,0.608,186
"1,5,6,10",5,10,0.654,186
"0,2,5,6",14,nan,0.42,187
"4,5,6,10",23,"4,6,10",0.124,187
"2,5,6,10",16,10,0.113,187
"0,10,11,12,14",18,"10,11,12,14",0.769,187
"0,10,11,12,14",16,"10,11,12,14",0.252,187
"0,11,12",24,"11,12",0.28,187
"4,5,6,10",4,"4,6,10",0.798,187
"0,11,12",18,"11,12",0.044,187
"0,10,11,12,14",10,"10,11,12,14",0.004,187
"1,2,4,10",7,10,0.13,188
"1,2,4,10",25,10,0.627,188
"0,5,6,8",23,8,0.142,188
"0,11,12",17,"11,12",0.403,188
"1,4,5,6,13,14",17,"4,13,14",0.546,188
"0,10,11,12,14",16,"10,11,12,14",0.696,188
"0,10,11,12,14",9,"10,11,12,14",0.517,188
"1,4,5",8,nan,0.665,188
"4,5,6,10",8,"4,6,10",0.051,188
"4,5,6,7,8,9,10",11,10,0.601,189
"1,4,5,6,13,14",2,"4,13,14",0.799,189
"0,2,5,6,10",9,10,0.698,189
"1,5,6,10",25,10,0.027,189
"0,5,6,10",1,10,0.759,189
"4,5,6,7,8,9,10",17,10,0.154,189
"0,2,11,12",20,nan,0.259,190
"0,1,2,5,6",21,nan,0.631,190
"4,5,6,7,8,9,10",5,10,0.625,190
"0,2,11,12",6,nan,0.565,190
"0,2,5,6",13,nan,0.411,190
"0,2,5,6",17,nan,0.507,190
"0,5,6,10",18,10,0.664,190
"0,10,11,12,14",19,"10,11,12,14",0.27,191
"0,11,12",13,"11,12",0.606,192
"0,2,5,6,10",3,10,0.571,192
"0,4",2,nan,0.559,192
"1,4,5,6,13,14",8,"4,13,14",0.766,192
"0,2,5,6",7,nan,0.548,192
"0,4",23,nan,0.763,193
"1,2,4,10",9,10,0.404,193
"0,1,2,4,5,6",23,nan,0.159,194
"1,2,4,10",19,10,0.268,194
"0,4",1,nan,0.151,194
"0,2,11,12",25,nan,0.443,194
"1,4,5,6,13,14",21,"4,13,14",0.699,194
"0,10,11,12,14",6,"10,11,12,14",0.249,195
"0,5,6,10",16,10,0.257,195
"0,11,12",22,"11,12",0.412,196
"1,4,5,6,13,14",19,"4,13,14",0.761,203
"0,4",9,nan,0.267,204
"0,5,6,8",4,8,0.09,206
"1,2,4,10",10,10,0.062,206
"0,4",24,nan,0.639,206
"4,5,6,10",12,"4,6,10",0.09,206
"0,1,2,5,6",5,nan,0.293,206
"1,4,5,6,13,14",13,"4,13,14",0.745,207
"0,2,5,6,10",11,10,0.201,207
"0,5,6,8",21,8,0.682,207
"0,5,6,10",11,10,0.085,207
"4,5,6,10",15,"4,6,10",0.299,207
"1,5,6,10",2,10,0.081,207
"1,2,4,10",18,10,0.18,207
"1,4,5,6,13,14",4,"4,13,14",0.656,207
"4,5,6,10",11,"4,6,10",0.156,208
"1,4,5",19,nan,0.533,208
"0,2,5,6,10",24,10,0.496,208
"2,5,6,10",14,10,0.144,208
"4,5,6,7,8,9,10",18,10,0.141,209
"0,2,11,12",14,nan,0.528,209
"1,4,5,6,13,14",24,"4,13,14",0.487,209
"1,4,5,6,13,14",11,"4,13,14",0.007,209
"0,2,11,12",7,nan,0.716,209
"0,5,6,10",3,10,0.071,210
"1,4,5",20,nan,0.134,210
"1,5,6,10",10,10,0.338,210
"1,4,5,6,13,14",7,"4,13,14",0.502,210
"1,2,4,10",2,10,0.771,210
"0,2,11,12",8,nan,0.512,210
"1,5,6,10",8,10,0.244,211
"1,4,5",15,nan,0.532,211
"0,4",5,nan,0.694,211
"4,5,6,10",4,"4,6,10",0.013,211
"1,2,4,10",10,10,0.165,211
"0,11,12",20,"11,12",0.562,211
"4,5,6,7,8,9,10",8,10,0.476,211
"0,2,5,6,10",6,10,0.29,211
"0,1,2,4,5,6",16,nan,0.164,211
"0,11,12",20,"11,12",0.299,211
"0,4",13,nan,0.784,211
"0,5,6,8",19,8,0.245,212
"2,5,6,10",7,10,0.053,212
"1,2,4,10",1,10,0.514,212
"1,5,6,10",4,10,0.293,212
"0,2,5,6,10",15,10,0.646,212
"0,1,2,4,5,6",15,nan,0.594,212
"0,2,5,6",3,nan,0.435,213
"1,4,5,6,13,14",16,"4,13,14",0.492,213
"0,2,5,6",21,nan,0.3,213
"1,2,4,10",16,10,0.577,214
"0,2,11,12",2,nan,0.547,214
"0,11,12",20,"11,12",0.129,215
"0,1,2,5,6",14,nan,0.078,215
"4,5,6,7,8,9,10",5,10,0.705,215
"4,5,6,10",10,"4,6,10",0.13,215
"0,5,6,8",1,8,0.613,216
"0,2,5,6",9,nan,0.691,216
"0,2,5,6",6,nan,0.086,218
"2,5,6,10",8,10,0.083,218
