"0,5,6,10",13,10,0.465,165
"0,5,6,8",2,8,0.079,165
"0,4",3,nan,0.517,166
"0,5,6,10",22,10,0.727,166
"0,1,2,4,5,6",10,nan,0.275,166
"0,10,11,12,14",8,"10,11,12,14",0.134,166
"2,5,6,10",23,10,0.472,166
"0,1,2,5,6",14,nan,0.493,166
"0,4",20,nan,0.426,167
"0,5,6,8",4,8,0.412,167
"2,5,6,10",2,10,0.662,167
"0,5,6,10",2,10,0.521,167
"1,5,6,10",19,10,0.589,167
"1,2,4,10",23,10,0.458,167
"0,5,6,8",21,8,0.685,167
"2,5,6,10",18,10,0.564,167
"1,5,6,10",5,10,0.116,167
"0,2,11,12",7,nan,0.456,168
"2,5,6,10",22,10,0.79,168
"0,5,6,8",21,8,0.024,168
